iter	Passed	Remaining
3215	188134	104363
3216	188186	104301
3217	188234	104236
3218	188285	104173
3219	188336	104111
3220	188385	104047
3221	188432	103983
3222	188480	103918
3223	188532	103856
3224	188578	103791
3225	188627	103727
3226	188766	103713
3227	188817	103650
3228	188866	103587
3229	188910	103520
3230	188962	103458
3231	189007	103392
3232	189053	103327
3233	189105	103265
3234	189155	103202
3235	189206	103139
3236	189257	103076
3237	189303	103012
3238	189355	102949
3239	189406	102887
3240	189458	102825
3241	189510	102763
3242	189560	102700
3243	189611	102638
3244	189665	102577
3245	189716	102514
3246	189767	102452
3247	189817	102389
3248	189868	102326
3249	189913	102261
3250	189959	102196
3251	190009	102132
3252	190061	102071
3253	190109	102007
3254	190158	101943
3255	190206	101879
3256	190254	101815
3257	190305	101753
3258	190355	101690
3259	190407	101628
3260	190455	101564
3261	190502	101500
3262	190548	101435
3263	190597	101371
3264	190644	101307
3265	190692	101243
3266	190742	101180
3267	190788	101115
3268	190838	101052
3269	190884	100987
3270	190932	100923
3271	190979	100859
3272	191031	100797
3273	191078	100733
3274	191126	100669
3275	191180	100609
3276	191226	100544
3277	191272	100479
3278	191320	100415
3279	191371	100353
3280	191418	100289
3281	191468	100226
3282	191515	100162
3283	191565	100099
3284	191613	100035
3285	191662	99972
3286	191712	99909
3287	191757	99844
3288	191810	99783
3289	191862	99722
3290	191914	99660
3291	191962	99596
3292	192008	99532
3293	192055	99467
3294	192105	99405
3295	192156	99343
3296	192208	99281
3297	192255	99217
3298	192308	99156
3299	192358	99093
3300	192411	99032
3301	192463	98971
3302	192513	98908
3303	192560	98844
3304	192612	98782
3305	192659	98719
3306	192707	98655
3307	192752	98590
3308	192798	98526
3309	192845	98461
3310	192892	98398
3311	192942	98335
3312	192992	98272
3313	193037	98207
3314	193086	98145
3315	193132	98080
3316	193180	98016
3317	193229	97954
3318	193277	97890
3319	193323	97826
3320	193369	97762
3321	193419	97699
3322	193466	97635
3323	193511	97570
3324	193560	97507
3325	193611	97446
3326	193660	97383
3327	193788	97360
3328	193838	97297
3329	193884	97233
3330	193935	97171
3331	193985	97109
3332	194036	97047
3333	194086	96984
3334	194138	96923
3335	194190	96862
3336	194237	96798
3337	194287	96736
3338	194338	96674
3339	194388	96612
3340	194439	96550
3341	194486	96486
3342	194538	96425
3343	194584	96361
3344	194632	96298
3345	194684	96236
3346	194731	96173
3347	194777	96109
3348	194827	96046
3349	194895	95993
3350	194961	95938
3351	195012	95877
3352	195062	95815
3353	195119	95756
3354	195194	95706
3355	195244	95644
3356	195294	95582
3357	195347	95521
3358	195402	95461
3359	195460	95403
3360	195516	95343
3361	195568	95282
3362	195620	95221
3363	195673	95161
3364	195730	95102
3365	195786	95042
3366	195838	94981
3367	195892	94921
3368	195945	94861
3369	195997	94799
3370	196048	94738
3371	196106	94680
3372	196163	94621
3373	196215	94560
3374	196265	94498
3375	196321	94439
3376	196377	94379
3377	196428	94318
3378	196485	94259
3379	196540	94199
3380	196594	94139
3381	196650	94080
3382	196698	94017
3383	196748	93955
3384	196806	93897
3385	196864	93839
3386	196918	93779
3387	196971	93718
3388	197029	93660
3389	197088	93602
3390	197146	93544
3391	197200	93484
3392	197253	93423
3393	197304	93361
3394	197356	93300
3395	197414	93243
3396	197465	93181
3397	197518	93120
3398	197571	93060
3399	197624	92999
3400	197677	92939
3401	197733	92880
3402	197784	92818
3403	197836	92757
3404	197888	92696
3405	197944	92637
3406	197994	92575
3407	198047	92515
3408	198099	92454
3409	198150	92392
3410	198204	92332
3411	198255	92271
3412	198314	92213
3413	198374	92156
3414	198423	92094
3415	198474	92032
3416	198535	91975
3417	198595	91918
3418	198653	91860
3419	198706	91799
3420	198756	91738
3421	198810	91678
3422	198861	91616
3423	198915	91556
3424	199001	91511
3425	199103	91473
3426	199160	91414
3427	199210	91353
3428	199263	91292
3429	199314	91231
3430	199369	91171
3431	199420	91110
3432	199477	91051
3433	199528	90990
3434	199577	90928
3435	199635	90869
3436	199684	90807
3437	199734	90746
3438	199786	90685
3439	199839	90624
3440	199892	90564
3441	199941	90502
3442	199991	90440
3443	200045	90380
3444	200107	90324
3445	200159	90263
3446	200207	90200
3447	200258	90139
3448	200311	90079
3449	200365	90019
3450	200417	89958
3451	200471	89898
3452	200519	89836
3453	200570	89774
3454	200620	89713
3455	200675	89653
3456	200726	89592
3457	200782	89533
3458	200835	89473
3459	200892	89414
3460	200943	89353
3461	200996	89292
3462	201046	89231
3463	201103	89172
3464	201159	89113
3465	201207	89051
3466	201262	88992
3467	201314	88931
3468	201369	88871
3469	201422	88811
3470	201475	88751
3471	201525	88689
3472	201577	88629
3473	201627	88567
3474	201676	88505
3475	201723	88442
3476	201776	88382
3477	201838	88326
3478	201893	88266
3479	201948	88207
3480	202010	88151
3481	202068	88093
3482	202117	88031
3483	202167	87969
3484	202217	87908
3485	202270	87847
3486	202327	87789
3487	202377	87727
3488	202448	87675
3489	202505	87616
3490	202558	87556
3491	202611	87496
3492	202664	87436
3493	202714	87374
3494	202763	87313
3495	202817	87253
3496	202870	87193
3497	202923	87133
3498	202979	87074
3499	203031	87013
3500	203083	86952
3501	203133	86891
3502	203185	86830
3503	203235	86769
3504	203287	86708
3505	203337	86647
3506	203392	86588
3507	203442	86527
3508	203502	86469
3509	203554	86409
3510	203610	86350
3511	203663	86290
3512	203717	86230
3513	203768	86169
3514	203822	86109
3515	203873	86048
3516	203925	85988
3517	203984	85930
3518	204038	85871
3519	204092	85811
3520	204146	85751
3521	204200	85692
3522	204321	85660
3523	204375	85600
3524	204425	85539
3525	204475	85478
3526	204525	85417
3527	204575	85355
3528	204636	85299
3529	204686	85237
3530	204734	85175
3531	204781	85113
3532	204828	85050
3533	204877	84989
3534	204928	84928
3535	204978	84866
3536	205029	84805
3537	205076	84743
3538	205124	84681
3539	205173	84619
3540	205223	84558
3541	205268	84495
3542	205314	84432
3543	205361	84369
3544	205409	84307
3545	205459	84246
3546	205504	84183
3547	205552	84121
3548	205596	84057
3549	205642	83994
3550	205690	83932
3551	205735	83869
3552	205784	83808
3553	205832	83746
3554	205885	83686
3555	205935	83624
3556	205986	83564
3557	206035	83502
3558	206083	83440
3559	206132	83379
3560	206177	83316
3561	206221	83252
3562	206264	83188
3563	206314	83127
3564	206362	83065
3565	206408	83003
3566	206463	82944
3567	206510	82882
3568	206556	82819
3569	206601	82756
3570	206646	82693
3571	206692	82630
3572	206743	82569
3573	206787	82506
3574	206835	82445
3575	206887	82384
3576	206934	82322
3577	206983	82261
3578	207034	82200
3579	207079	82137
3580	207125	82075
3581	207173	82013
3582	207218	81950
3583	207265	81888
3584	207310	81825
3585	207357	81763
3586	207406	81701
3587	207452	81639
3588	207497	81576
3589	207547	81515
3590	207597	81455
3591	207646	81393
3592	207692	81331
3593	207739	81269
3594	207790	81208
3595	207836	81146
3596	207886	81085
3597	207932	81023
3598	207979	80961
3599	208027	80899
3600	208073	80837
3601	208118	80774
3602	208167	80713
3603	208221	80654
3604	208268	80592
3605	208328	80535
3606	208376	80473
3607	208427	80413
3608	208475	80351
3609	208521	80289
3610	208569	80227
3611	208617	80166
3612	208662	80103
3613	208710	80042
3614	208757	79980
3615	208804	79918
3616	208852	79857
3617	208907	79798
3618	208954	79736
3619	209002	79675
3620	209051	79614
3621	209100	79552
3622	209151	79492
3623	209199	79431
3624	209249	79370
3625	209298	79309
3626	209410	79272
3627	209458	79210
3628	209502	79147
3629	209549	79086
3630	209602	79026
3631	209647	78964
3632	209691	78901
3633	209739	78839
3634	209790	78779
3635	209841	78719
3636	209886	78656
3637	209934	78595
3638	209982	78534
3639	210030	78472
3640	210079	78412
3641	210128	78351
3642	210176	78289
3643	210222	78227
3644	210266	78164
3645	210314	78103
3646	210361	78042
3647	210409	77980
3648	210459	77920
3649	210508	77859
3650	210556	77797
3651	210606	77737
3652	210653	77676
3653	210700	77614
3654	210748	77553
3655	210800	77493
3656	210845	77431
3657	210898	77371
3658	210943	77309
3659	210990	77247
3660	211040	77187
3661	211088	77126
3662	211132	77063
3663	211177	77001
3664	211228	76941
3665	211278	76880
3666	211323	76818
3667	211370	76757
3668	211416	76695
3669	211464	76634
3670	211510	76572
3671	211558	76511
3672	211604	76449
3673	211651	76388
3674	211696	76325
3675	211743	76264
3676	211788	76202
3677	211836	76141
3678	211884	76080
3679	211927	76017
3680	211976	75956
3681	212022	75895
3682	212071	75834
3683	212117	75772
3684	212168	75712
3685	212213	75650
3686	212258	75588
3687	212304	75526
3688	212348	75464
3689	212401	75405
3690	212450	75344
3691	212497	75283
3692	212546	75222
3693	212592	75161
3694	212636	75099
3695	212681	75037
3696	212728	74975
3697	212776	74914
3698	212823	74853
3699	212871	74792
3700	212918	74731
3701	212966	74670
3702	213011	74608
3703	213064	74549
3704	213111	74488
3705	213164	74429
3706	213210	74367
3707	213262	74308
3708	213316	74249
3709	213365	74189
3710	213410	74127
3711	213456	74065
3712	213505	74005
3713	213560	73946
3714	213609	73886
3715	213662	73827
3716	213709	73766
3717	213754	73704
3718	213801	73643
3719	213848	73582
3720	213897	73521
3721	213946	73461
3722	213994	73400
3723	214038	73338
3724	214088	73278
3725	214138	73218
3726	214185	73157
3727	214254	73103
3728	214315	73047
3729	214362	72986
3730	214408	72925
3731	214452	72863
3732	214497	72801
3733	214544	72740
3734	214593	72680
3735	214640	72619
3736	214685	72557
3737	214731	72496
3738	214797	72441
3739	214845	72381
3740	214891	72319
3741	214942	72260
3742	214988	72198
3743	215036	72138
3744	215083	72077
3745	215132	72016
3746	215178	71955
3747	215232	71897
3748	215280	71836
3749	215327	71775
3750	215377	71715
3751	215425	71655
3752	215468	71593
3753	215519	71533
3754	215564	71472
3755	215615	71412
3756	215660	71351
3757	215706	71289
3758	215755	71229
3759	215804	71169
3760	215854	71109
3761	215899	71048
3762	215956	70990
3763	216000	70929
3764	216048	70868
3765	216100	70809
3766	216145	70748
3767	216192	70687
3768	216242	70627
3769	216286	70565
3770	216331	70504
3771	216375	70442
3772	216422	70381
3773	216473	70322
3774	216523	70262
3775	216571	70202
3776	216617	70141
3777	216670	70082
3778	216715	70021
3779	216762	69960
3780	216810	69900
3781	216857	69839
3782	216902	69777
3783	216950	69717
3784	216998	69657
3785	217044	69596
3786	217093	69536
3787	217140	69475
3788	217192	69416
3789	217246	69358
3790	217295	69298
3791	217339	69236
3792	217391	69177
3793	217439	69117
3794	217488	69057
3795	217538	68998
3796	217589	68938
3797	217633	68877
3798	217681	68816
3799	217727	68756
3800	217777	68696
3801	217824	68635
3802	217872	68575
3803	217918	68514
3804	217963	68453
3805	218011	68393
3806	218064	68334
3807	218111	68274
3808	218157	68213
3809	218203	68152
3810	218248	68091
3811	218296	68031
3812	218342	67970
3813	218388	67909
3814	218433	67848
3815	218479	67788
3816	218527	67728
3817	218578	67668
3818	218622	67607
3819	218668	67546
3820	218712	67485
3821	218761	67425
3822	218809	67365
3823	218858	67305
3824	218906	67245
3825	218955	67186
3826	218999	67124
3827	219045	67063
3828	219090	67003
3829	219140	66943
3830	219190	66884
3831	219299	66842
3832	219346	66782
3833	219390	66721
3834	219438	66661
3835	219486	66601
3836	219532	66540
3837	219578	66480
3838	219627	66420
3839	219675	66360
3840	219725	66301
3841	219773	66241
3842	219824	66181
3843	219870	66121
3844	219918	66061
3845	219965	66001
3846	220009	65939
3847	220054	65879
3848	220098	65817
3849	220146	65758
3850	220202	65700
3851	220249	65640
3852	220295	65579
3853	220344	65520
3854	220392	65460
3855	220436	65399
3856	220483	65339
3857	220531	65279
3858	220575	65218
3859	220625	65158
3860	220677	65100
3861	220725	65040
3862	220769	64979
3863	220829	64923
3864	220873	64862
3865	220919	64801
3866	220965	64741
3867	221015	64681
3868	221063	64622
3869	221108	64561
3870	221159	64502
3871	221207	64442
3872	221257	64383
3873	221304	64323
3874	221354	64264
3875	221405	64205
3876	221451	64144
3877	221500	64085
3878	221550	64026
3879	221600	63967
3880	221645	63906
3881	221691	63846
3882	221743	63787
3883	221788	63727
3884	221838	63667
3885	221884	63607
3886	221929	63546
3887	221979	63487
3888	222028	63428
3889	222077	63369
3890	222125	63309
3891	222171	63249
3892	222219	63189
3893	222269	63130
3894	222316	63070
3895	222362	63010
3896	222409	62950
3897	222457	62890
3898	222504	62830
3899	222549	62770
3900	222594	62709
3901	222645	62651
3902	222689	62590
3903	222733	62529
3904	222778	62469
3905	222824	62409
3906	222871	62349
3907	222920	62290
3908	222972	62231
3909	223017	62171
3910	223066	62111
3911	223110	62051
3912	223158	61991
3913	223215	61934
3914	223264	61875
3915	223308	61814
3916	223353	61754
3917	223403	61695
3918	223448	61635
3919	223499	61576
3920	223549	61517
3921	223598	61458
3922	223650	61399
3923	223694	61339
3924	223752	61282
3925	223798	61222
3926	223847	61163
3927	224025	61139
3928	224076	61080
3929	224122	61020
3930	224167	60960
3931	224216	60901
3932	224260	60840
3933	224304	60780
3934	224352	60720
3935	224397	60660
3936	224441	60599
3937	224486	60539
3938	224531	60479
3939	224575	60418
3940	224618	60358
3941	224665	60298
3942	224711	60238
3943	224762	60179
3944	224808	60119
3945	224856	60060
3946	224904	60001
3947	224956	59942
3948	225004	59883
3949	225053	59824
3950	225103	59765
3951	225148	59705
3952	225196	59645
3953	225241	59585
3954	225290	59526
3955	225341	59468
3956	225385	59407
3957	225430	59347
3958	225476	59287
3959	225522	59228
3960	225565	59167
3961	225610	59107
3962	225658	59048
3963	225704	58988
3964	225752	58929
3965	225800	58869
3966	225846	58809
3967	225894	58750
3968	225940	58690
3969	225987	58631
3970	226035	58572
3971	226080	58512
3972	226131	58453
3973	226181	58395
3974	226227	58335
3975	226276	58276
3976	226334	58219
3977	226380	58160
3978	226427	58100
3979	226471	58040
3980	226515	57980
3981	226564	57921
3982	226614	57862
3983	226658	57802
3984	226705	57743
3985	226752	57683
3986	226801	57624
3987	226847	57565
3988	226893	57505
3989	226938	57445
3990	226986	57386
3991	227032	57326
3992	227080	57267
3993	227128	57208
3994	227177	57149
3995	227224	57090
3996	227271	57031
3997	227316	56971
3998	227362	56911
3999	227407	56851
4000	227454	56792
4001	227500	56732
4002	227544	56673
4003	227591	56613
4004	227638	56554
4005	227685	56494
4006	227734	56436
4007	227781	56376
4008	227829	56318
4009	227877	56258
4010	227925	56199
4011	227972	56140
4012	228019	56081
4013	228067	56022
4014	228116	55963
4015	228161	55904
4016	228204	55843
4017	228250	55784
4018	228295	55724
4019	228344	55666
4020	228393	55607
4021	228440	55548
4022	228484	55488
4023	228541	55431
4024	228588	55372
4025	228698	55328
4026	228744	55268
4027	228787	55208
4028	228831	55148
4029	228879	55090
4030	228925	55030
4031	228972	54971
4032	229020	54912
4033	229069	54853
4034	229114	54794
4035	229159	54734
4036	229205	54675
4037	229251	54616
4038	229299	54557
4039	229346	54498
4040	229394	54439
4041	229438	54379
4042	229488	54321
4043	229539	54263
4044	229588	54204
4045	229635	54145
4046	229681	54086
4047	229730	54027
4048	229778	53968
4049	229823	53909
4050	229870	53850
4051	229915	53790
4052	229961	53731
4053	230007	53672
4054	230056	53613
4055	230101	53554
4056	230147	53494
4057	230195	53436
4058	230241	53377
4059	230291	53318
4060	230336	53259
4061	230381	53199
4062	230425	53140
4063	230475	53081
4064	230526	53023
4065	230571	52964
4066	230617	52905
4067	230666	52846
4068	230715	52788
4069	230760	52729
4070	230808	52670
4071	230855	52611
4072	230901	52552
4073	230953	52494
4074	230997	52434
4075	231043	52375
4076	231089	52316
4077	231135	52257
4078	231181	52198
4079	231238	52141
4080	231285	52083
4081	231331	52023
4082	231378	51965
4083	231428	51907
4084	231477	51848
4085	231523	51789
4086	231566	51729
4087	231629	51674
4088	231677	51616
4089	231724	51557
4090	231768	51497
4091	231819	51439
4092	231877	51383
4093	231924	51324
4094	231972	51266
4095	232023	51208
4096	232075	51150
4097	232122	51091
4098	232166	51032
4099	232211	50973
4100	232257	50914
4101	232310	50856
4102	232356	50797
4103	232404	50739
4104	232451	50680
4105	232506	50623
4106	232559	50566
4107	232612	50508
4108	232661	50450
4109	232705	50391
4110	232757	50333
4111	232800	50274
4112	232847	50215
4113	232893	50156
4114	232947	50099
4115	232994	50040
4116	233043	49982
4117	233087	49923
4118	233133	49864
4119	233182	49805
4120	233226	49746
4121	233272	49687
4122	233322	49629
4123	233374	49572
4124	233420	49513
4125	233466	49454
4126	233512	49395
4127	233657	49357
4128	233706	49299
4129	233751	49240
4130	233795	49181
4131	233842	49122
4132	233887	49063
4133	233937	49005
4134	233988	48948
4135	234042	48890
4136	234094	48833
4137	234139	48774
4138	234192	48717
4139	234237	48657
4140	234287	48599
4141	234334	48541
4142	234383	48483
4143	234432	48425
4144	234482	48367
4145	234528	48308
4146	234578	48250
4147	234629	48192
4148	234677	48134
4149	234724	48076
4150	234772	48017
4151	234822	47959
4152	234871	47901
4153	234921	47843
4154	234966	47784
4155	235012	47726
4156	235055	47667
4157	235106	47609
4158	235158	47551
4159	235203	47493
4160	235249	47434
4161	235295	47375
4162	235338	47316
4163	235388	47258
4164	235438	47200
4165	235483	47141
4166	235535	47084
4167	235585	47026
4168	235637	46969
4169	235684	46910
4170	235732	46852
4171	235776	46793
4172	235825	46735
4173	235875	46677
4174	235923	46619
4175	235973	46561
4176	236029	46505
4177	236075	46446
4178	236125	46388
4179	236176	46331
4180	236220	46272
4181	236266	46213
4182	236327	46158
4183	236373	46099
4184	236420	46041
4185	236470	45983
4186	236515	45924
4187	236560	45866
4188	236612	45808
4189	236671	45752
4190	236722	45695
4191	236772	45637
4192	236816	45578
4193	236864	45520
4194	236912	45462
4195	236960	45404
4196	237010	45346
4197	237055	45287
4198	237103	45229
4199	237153	45172
4200	237199	45113
4201	237246	45055
4202	237291	44996
4203	237338	44938
4204	237389	44881
4205	237436	44822
4206	237486	44765
4207	237532	44706
4208	237576	44647
4209	237628	44590
4210	237686	44534
4211	237731	44475
4212	237776	44417
4213	237822	44358
4214	237867	44300
4215	237911	44241
4216	237964	44184
4217	238017	44127
4218	238063	44069
4219	238113	44011
4220	238165	43954
4221	238215	43896
4222	238262	43838
4223	238311	43780
4224	238355	43721
4225	238402	43663
4226	238450	43605
4227	238585	43563
4228	238630	43505
4229	238674	43446
4230	238720	43388
4231	238772	43331
4232	238822	43273
4233	238868	43215
4234	238914	43156
4235	238958	43098
4236	239005	43040
4237	239057	42983
4238	239107	42925
4239	239153	42867
4240	239198	42808
4241	239251	42751
4242	239300	42693
4243	239347	42635
4244	239394	42577
4245	239444	42520
4246	239489	42461
4247	239535	42403
4248	239580	42345
4249	239628	42287
4250	239672	42228
4251	239722	42171
4252	239766	42112
4253	239811	42054
4254	239858	41996
4255	239911	41939
4256	239959	41881
4257	240017	41825
4258	240062	41767
4259	240107	41708
4260	240153	41650
4261	240199	41592
4262	240246	41534
4263	240292	41476
4264	240342	41419
4265	240388	41360
4266	240438	41303
4267	240484	41245
4268	240532	41187
4269	240578	41129
4270	240624	41071
4271	240672	41013
4272	240721	40955
4273	240765	40897
4274	240814	40839
4275	240860	40781
4276	240905	40723
4277	240951	40665
4278	241003	40608
4279	241047	40550
4280	241098	40492
4281	241143	40434
4282	241192	40377
4283	241237	40318
4284	241285	40261
4285	241345	40205
4286	241395	40148
4287	241443	40090
4288	241496	40033
4289	241539	39975
4290	241585	39917
4291	241631	39859
4292	241675	39800
4293	241720	39742
4294	241764	39684
4295	241809	39626
4296	241854	39568
4297	241903	39510
4298	241948	39452
4299	241995	39394
4300	242040	39336
4301	242088	39278
4302	242134	39220
4303	242181	39163
4304	242234	39106
4305	242283	39048
4306	242327	38990
4307	242381	38934
4308	242427	38876
4309	242476	38818
4310	242522	38760
4311	242569	38703
4312	242615	38645
4313	242665	38587
4314	242719	38531
4315	242765	38473
4316	242813	38415
4317	242859	38358
4318	242904	38299
4319	242950	38242
4320	243008	38186
4321	243056	38128
4322	243102	38070
4323	243147	38012
4324	243196	37955
4325	243366	37916
4326	243409	37858
4327	243453	37800
4328	243501	37743
4329	243544	37684
4330	243590	37626
4331	243640	37569
4332	243688	37512
4333	243733	37454
4334	243779	37396
4335	243838	37340
4336	243886	37283
4337	243931	37225
4338	243986	37168
4339	244035	37111
4340	244080	37053
4341	244128	36995
4342	244175	36938
4343	244220	36880
4344	244267	36822
4345	244314	36765
4346	244359	36707
4347	244404	36649
4348	244450	36591
4349	244496	36533
4350	244550	36477
4351	244598	36419
4352	244646	36362
4353	244693	36305
4354	244741	36247
4355	244792	36190
4356	244836	36132
4357	244880	36074
4358	244929	36017
4359	244974	35959
4360	245022	35902
4361	245066	35844
4362	245115	35786
4363	245167	35730
4364	245213	35672
4365	245258	35614
4366	245304	35557
4367	245348	35499
4368	245395	35441
4369	245450	35385
4370	245498	35327
4371	245541	35269
4372	245589	35212
4373	245634	35154
4374	245684	35097
4375	245732	35040
4376	245782	34983
4377	245831	34926
4378	245877	34868
4379	245921	34810
4380	245967	34753
4381	246012	34695
4382	246066	34639
4383	246111	34581
4384	246158	34523
4385	246204	34466
4386	246249	34408
4387	246294	34351
4388	246352	34295
4389	246406	34238
4390	246452	34181
4391	246506	34124
4392	246551	34067
4393	246596	34009
4394	246640	33951
4395	246694	33895
4396	246740	33837
4397	246785	33780
4398	246833	33722
4399	246882	33665
4400	246929	33608
4401	246984	33552
4402	247028	33494
4403	247074	33436
4404	247117	33379
4405	247161	33321
4406	247210	33264
4407	247256	33206
4408	247301	33149
4409	247344	33091
4410	247391	33034
4411	247447	32978
4412	247502	32921
4413	247546	32864
4414	247589	32806
4415	247639	32749
4416	247687	32692
4417	247730	32634
4418	247775	32576
4419	247820	32519
4420	247866	32462
4421	247914	32404
4422	247968	32348
4423	248013	32291
4424	248058	32233
4425	248114	32177
4426	248160	32120
4427	248282	32072
4428	248331	32015
4429	248374	31957
4430	248419	31900
4431	248462	31842
4432	248509	31785
4433	248556	31728
4434	248602	31670
4435	248657	31614
4436	248704	31557
4437	248758	31501
4438	248809	31444
4439	248866	31388
4440	248912	31331
4441	248968	31275
4442	249016	31218
4443	249062	31160
4444	249107	31103
4445	249154	31046
4446	249197	30988
4447	249243	30931
4448	249291	30874
4449	249351	30818
4450	249396	30761
4451	249439	30703
4452	249486	30646
4453	249535	30589
4454	249590	30533
4455	249635	30476
4456	249684	30419
4457	249739	30363
4458	249789	30306
4459	249834	30249
4460	249879	30191
4461	249924	30134
4462	249978	30078
4463	250033	30021
4464	250079	29964
4465	250127	29907
4466	250173	29850
4467	250218	29793
4468	250263	29735
4469	250315	29679
4470	250362	29622
4471	250408	29565
4472	250459	29508
4473	250507	29451
4474	250553	29394
4475	250609	29338
4476	250665	29282
4477	250712	29225
4478	250759	29168
4479	250814	29112
4480	250860	29055
4481	250926	29000
4482	250971	28943
4483	251026	28887
4484	251070	28829
4485	251114	28772
4486	251158	28714
4487	251202	28657
4488	251247	28600
4489	251292	28543
4490	251346	28487
4491	251393	28430
4492	251447	28373
4493	251493	28316
4494	251550	28260
4495	251594	28203
4496	251640	28146
4497	251687	28089
4498	251732	28032
4499	251788	27976
4500	251838	27919
4501	251893	27863
4502	251937	27806
4503	251983	27749
4504	252041	27693
4505	252088	27636
4506	252135	27579
4507	252191	27524
4508	252237	27466
4509	252281	27409
4510	252332	27353
4511	252377	27296
4512	252431	27240
4513	252474	27182
4514	252524	27126
4515	252569	27069
4516	252620	27012
4517	252666	26955
4518	252715	26898
4519	252769	26842
4520	252826	26786
4521	252870	26729
4522	252916	26672
4523	252962	26615
4524	253008	26558
4525	253054	26501
4526	253239	26459
4527	253288	26402
4528	253335	26345
4529	253383	26289
4530	253431	26232
4531	253474	26175
4532	253522	26118
4533	253570	26061
4534	253616	26004
4535	253665	25948
4536	253715	25891
4537	253771	25835
4538	253823	25779
4539	253869	25722
4540	253916	25665
4541	253965	25609
4542	254016	25552
4543	254064	25495
4544	254110	25439
4545	254159	25382
4546	254209	25325
4547	254255	25269
4548	254300	25212
4549	254344	25154
4550	254393	25098
4551	254436	25041
4552	254481	24984
4553	254535	24928
4554	254582	24871
4555	254630	24814
4556	254673	24757
4557	254723	24701
4558	254770	24644
4559	254821	24588
4560	254867	24531
4561	254924	24475
4562	254978	24419
4563	255024	24362
4564	255072	24305
4565	255125	24249
4566	255169	24192
4567	255215	24135
4568	255264	24079
4569	255310	24022
4570	255362	23966
4571	255409	23909
4572	255455	23852
4573	255502	23796
4574	255550	23739
4575	255605	23683
4576	255650	23626
4577	255693	23569
4578	255737	23512
4579	255789	23456
4580	255834	23399
4581	255883	23343
4582	255929	23286
4583	255978	23230
4584	256028	23173
4585	256073	23116
4586	256121	23060
4587	256170	23003
4588	256215	22947
4589	256273	22891
4590	256330	22835
4591	256385	22779
4592	256430	22723
4593	256480	22666
4594	256528	22610
4595	256577	22553
4596	256625	22497
4597	256670	22440
4598	256720	22384
4599	256768	22327
4600	256814	22271
4601	256859	22214
4602	256917	22158
4603	256963	22102
4604	257008	22045
4605	257066	21989
4606	257114	21933
4607	257164	21876
4608	257214	21820
4609	257261	21764
4610	257309	21707
4611	257364	21651
4612	257409	21594
4613	257464	21539
4614	257507	21482
4615	257557	21425
4616	257605	21369
4617	257661	21313
4618	257715	21257
4619	257761	21201
4620	257809	21144
4621	257864	21088
4622	257915	21032
4623	257959	20975
4624	258009	20919
4625	258061	20863
4626	258120	20808
4627	258245	20757
4628	258292	20701
4629	258337	20644
4630	258384	20588
4631	258428	20531
4632	258472	20474
4633	258515	20417
4634	258562	20361
4635	258614	20305
4636	258658	20248
4637	258713	20192
4638	258758	20136
4639	258806	20079
4640	258860	20023
4641	258921	19968
4642	258966	19911
4643	259011	19855
4644	259059	19798
4645	259109	19742
4646	259156	19686
4647	259211	19630
4648	259259	19574
4649	259310	19517
4650	259354	19461
4651	259404	19405
4652	259450	19348
4653	259498	19292
4654	259544	19235
4655	259590	19179
4656	259636	19122
4657	259681	19066
4658	259728	19009
4659	259774	18953
4660	259821	18897
4661	259866	18840
4662	259930	18785
4663	259974	18728
4664	260016	18672
4665	260064	18615
4666	260110	18559
4667	260156	18502
4668	260201	18446
4669	260247	18390
4670	260291	18333
4671	260337	18277
4672	260384	18220
4673	260431	18164
4674	260478	18108
4675	260525	18051
4676	260583	17996
4677	260631	17940
4678	260679	17883
4679	260725	17827
4680	260770	17770
4681	260816	17714
4682	260864	17658
4683	260909	17601
4684	260955	17545
4685	261000	17489
4686	261048	17432
4687	261095	17376
4688	261139	17320
4689	261189	17264
4690	261234	17207
4691	261281	17151
4692	261328	17095
4693	261375	17038
4694	261422	16982
4695	261467	16926
4696	261512	16869
4697	261556	16813
4698	261603	16757
4699	261651	16701
4700	261700	16645
4701	261755	16589
4702	261800	16533
4703	261852	16477
4704	261897	16420
4705	261944	16364
4706	261998	16308
4707	262057	16253
4708	262110	16197
4709	262155	16141
4710	262202	16085
4711	262247	16028
4712	262301	15972
4713	262353	15917
4714	262400	15860
4715	262447	15804
4716	262495	15748
4717	262544	15692
4718	262598	15636
4719	262654	15581
4720	262699	15524
4721	262748	15468
4722	262875	15417
4723	262922	15361
4724	262972	15305
4725	263017	15249
4726	263068	15193
4727	263121	15137
4728	263167	15081
4729	263218	15025
4730	263266	14969
4731	263322	14913
4732	263368	14857
4733	263419	14801
4734	263464	14745
4735	263512	14689
4736	263559	14632
4737	263605	14576
4738	263652	14520
4739	263699	14464
4740	263751	14408
4741	263798	14352
4742	263843	14296
4743	263890	14240
4744	263936	14184
4745	263981	14127
4746	264028	14071
4747	264072	14015
4748	264120	13959
4749	264171	13903
4750	264224	13848
4751	264275	13792
4752	264322	13736
4753	264371	13680
4754	264418	13624
4755	264479	13568
4756	264526	13512
4757	264574	13456
4758	264619	13400
4759	264673	13344
4760	264721	13288
4761	264768	13232
4762	264817	13176
4763	264862	13120
4764	264909	13064
4765	264958	13008
4766	265005	12952
4767	265053	12896
4768	265102	12840
