iter	MultiClass
2926	0.3712012207
2927	0.3711919117
2928	0.371181032
2929	0.3711737534
2930	0.3711634484
2931	0.3711533349
2932	0.3711438726
2933	0.3711343338
2934	0.3711232626
2935	0.3711149113
2936	0.3711051426
2937	0.3710962167
2938	0.3710863714
2939	0.37107825
2940	0.3710689793
2941	0.3710599001
2942	0.3710505911
2943	0.3710416269
2944	0.3710311304
2945	0.3710210552
2946	0.3710129721
2947	0.3710035098
2948	0.3709938561
2949	0.3709844321
2950	0.3709752764
2951	0.370966542
2952	0.3709576161
2953	0.3709492648
2954	0.3709399558
2955	0.3709311831
2956	0.3709224871
2957	0.3709116074
2958	0.3709031795
2959	0.3708947516
2960	0.3708846382
2961	0.370876172
2962	0.3708674759
2963	0.3708600057
2964	0.3708501987
2965	0.3708408514
2966	0.3708319638
2967	0.370822808
2968	0.3708139587
2969	0.3708051861
2970	0.3707968731
2971	0.3707873342
2972	0.3707791362
2973	0.3707688312
2974	0.3707591391
2975	0.3707504047
2976	0.3707422833
2977	0.3707337405
2978	0.3707252743
2979	0.3707170762
2980	0.3707086866
2981	0.3706994926
2982	0.3706896856
2983	0.370681296
2984	0.3706729447
2985	0.370662563
2986	0.3706546715
2987	0.3706458605
2988	0.3706367047
2989	0.3706286216
2990	0.3706189678
2991	0.3706097354
2992	0.3706013076
2993	0.3705928413
2994	0.3705844901
2995	0.3705756408
2996	0.370567481
2997	0.3705594362
2998	0.3705501655
2999	0.3705405118
3000	0.3705315858
3001	0.3705219321
3002	0.3705123932
3003	0.3705036589
3004	0.3704947713
3005	0.3704856921
3006	0.3704764214
3007	0.3704655418
3008	0.3704584547
3009	0.370449682
3010	0.3704406412
3011	0.3704327879
3012	0.3704242451
3013	0.3704131356
3014	0.3704052057
3015	0.3703964713
3016	0.3703880051
3017	0.3703788877
3018	0.3703704214
3019	0.3703622234
3020	0.370353987
3021	0.370346785
3022	0.3703385487
3023	0.3703285884
3024	0.3703204287
3025	0.3703106983
3026	0.3703020405
3027	0.3702940724
3028	0.3702867171
3029	0.3702779061
3030	0.3702694782
3031	0.3702611652
3032	0.3702530055
3033	0.3702435816
3034	0.3702339278
3035	0.3702248487
3036	0.3702166506
3037	0.3702079929
3038	0.3701987988
3039	0.3701905624
3040	0.3701821729
3041	0.3701732086
3042	0.3701650872
3043	0.3701571956
3044	0.3701493424
3045	0.370141604
3046	0.3701335209
3047	0.3701250547
3048	0.3701170482
3049	0.370108467
3050	0.3700997327
3051	0.3700921859
3052	0.3700834132
3053	0.3700751002
3054	0.3700667106
3055	0.3700568653
3056	0.3700490121
3057	0.3700413886
3058	0.3700328458
3059	0.3700246861
3060	0.3700167945
3061	0.3700090945
3062	0.370001088
3063	0.3699916257
3064	0.3699827764
3065	0.369975766
3066	0.3699671082
3067	0.3699587952
3068	0.3699494479
3069	0.3699407519
3070	0.369932324
3071	0.3699242792
3072	0.3699160811
3073	0.3699079214
3074	0.3698999149
3075	0.3698929044
3076	0.3698850128
3077	0.3698768148
3078	0.369868655
3079	0.3698608401
3080	0.3698527186
3081	0.3698448271
3082	0.369837127
3083	0.3698292738
3084	0.3698206543
3085	0.3698120732
3086	0.369803607
3087	0.3697944129
3088	0.3697867895
3089	0.3697790895
3090	0.3697707382
3091	0.3697624635
3092	0.3697544187
3093	0.369746144
3094	0.3697385206
3095	0.3697311271
3096	0.3697235803
3097	0.3697162633
3098	0.3697083717
3099	0.3697009016
3100	0.3696931632
3101	0.3696854249
3102	0.3696773801
3103	0.3696704462
3104	0.369660984
3105	0.3696533222
3106	0.3696460053
3107	0.3696374625
3108	0.3696298774
3109	0.3696220624
3110	0.3696147071
3111	0.369607237
3112	0.3695990772
3113	0.3695911473
3114	0.3695847498
3115	0.369576092
3116	0.3695680855
3117	0.3695603855
3118	0.369552379
3119	0.3695443725
3120	0.3695357148
3121	0.3695287809
3122	0.3695198167
3123	0.3695123848
3124	0.3695041101
3125	0.369496027
3126	0.3694893996
3127	0.3694825424
3128	0.3694744976
3129	0.3694673722
3130	0.3694600935
3131	0.3694517805
3132	0.3694440039
3133	0.3694362656
3134	0.3694291785
3135	0.3694224361
3136	0.3694147361
3137	0.369406653
3138	0.3693986465
3139	0.3693894141
3140	0.3693800285
3141	0.3693724817
3142	0.369365816
3143	0.3693576946
3144	0.3693506841
3145	0.3693432905
3146	0.3693365482
3147	0.3693288099
3148	0.3693209566
3149	0.3693132949
3150	0.369305365
3151	0.3692964774
3152	0.3692900032
3153	0.3692808858
3154	0.3692728409
3155	0.3692664434
3156	0.3692591265
3157	0.3692511966
3158	0.3692437264
3159	0.3692372905
3160	0.3692308547
3161	0.3692240358
3162	0.3692170253
3163	0.3692097083
3164	0.3692001312
3165	0.3691929675
3166	0.3691855356
3167	0.3691783336
3168	0.3691700206
3169	0.3691637763
3170	0.3691559613
3171	0.3691495638
3172	0.3691423618
3173	0.3691347383
3174	0.369127498
3175	0.3691204492
3176	0.3691131706
3177	0.3691050492
3178	0.3690979621
3179	0.369091258
3180	0.3690839028
3181	0.3690772754
3182	0.3690701883
3183	0.3690626032
3184	0.3690553246
3185	0.369048927
3186	0.3690419548
3187	0.3690345996
3188	0.3690254438
3189	0.3690178587
3190	0.3690110781
3191	0.369004489
3192	0.3689964059
3193	0.3689885526
3194	0.3689795118
3195	0.368972463
3196	0.3689637669
3197	0.3689552624
3198	0.3689489032
3199	0.3689420459
3200	0.3689334648
3201	0.3689268757
3202	0.3689189075
3203	0.3689122418
3204	0.3689049249
3205	0.3688975696
3206	0.3688889885
3207	0.3688821312
3208	0.3688738183
3209	0.3688673058
3210	0.3688604103
3211	0.3688532465
3212	0.3688448953
3213	0.3688363907
3214	0.3688294186
3215	0.3688228295
3216	0.3688158956
3217	0.3688082339
3218	0.3688002657
3219	0.368792106
3220	0.368784789
3221	0.3687762462
3222	0.3687694656
3223	0.3687618422
3224	0.368753759
3225	0.3687469784
3226	0.3687410406
3227	0.3687339152
3228	0.3687252191
3229	0.3687182086
3230	0.3687118494
3231	0.3687055668
3232	0.3686981732
3233	0.3686896687
3234	0.3686831562
3235	0.3686769885
3236	0.3686697865
3237	0.3686628527
3238	0.368655574
3239	0.3686493297
3240	0.3686425491
3241	0.368635462
3242	0.368626651
3243	0.3686191425
3244	0.3686109445
3245	0.3686048534
3246	0.3685968852
3247	0.3685880742
3248	0.3685799145
3249	0.3685729806
3250	0.3685672343
3251	0.3685588064
3252	0.3685519109
3253	0.3685439427
3254	0.3685359362
3255	0.3685278531
3256	0.3685203446
3257	0.3685126445
3258	0.3685052127
3259	0.368498547
3260	0.3684895444
3261	0.3684831086
3262	0.3684758682
3263	0.3684674787
3264	0.3684592423
3265	0.3684526915
3266	0.3684445318
3267	0.368438594
3268	0.368430281
3269	0.3684235004
3270	0.3684164133
3271	0.3684097092
3272	0.368403848
3273	0.3683970674
3274	0.3683887161
3275	0.3683821653
3276	0.3683759977
3277	0.3683687956
3278	0.3683607891
3279	0.368354315
3280	0.3683471513
3281	0.368338302
3282	0.3683312915
3283	0.3683247024
3284	0.3683168491
3285	0.3683083829
3286	0.3683009894
3287	0.3682950515
3288	0.3682881943
3289	0.3682810306
3290	0.3682737519
3291	0.368266933
3292	0.3682606121
3293	0.3682539464
3294	0.3682469359
3295	0.3682396189
3296	0.3682316124
3297	0.3682232228
3298	0.3682164805
3299	0.368209585
3300	0.3682021148
3301	0.3681952192
3302	0.3681889749
3303	0.3681827306
3304	0.3681755669
3305	0.3681690161
3306	0.3681623887
3307	0.36815534
3308	0.3681492489
3309	0.3681426215
3310	0.3681352279
3311	0.3681271448
3312	0.3681194065
3313	0.3681141199
3314	0.3681065731
3315	0.3681006735
3316	0.3680933183
3317	0.3680854267
3318	0.3680789909
3319	0.3680732063
3320	0.3680673067
3321	0.368060756
3322	0.3680548947
3323	0.3680482673
3324	0.3680408738
3325	0.3680338633
3326	0.3680267379
3327	0.3680197657
3328	0.3680122189
3329	0.3680057448
3330	0.3679984278
3331	0.367991494
3332	0.367984177
3333	0.3679759023
3334	0.3679684705
3335	0.3679615749
3336	0.3679558286
3337	0.3679485883
3338	0.367941233
3339	0.3679350653
3340	0.3679298171
3341	0.3679234195
3342	0.3679162941
3343	0.3679096667
3344	0.367903499
3345	0.367897408
3346	0.3678917383
3347	0.3678867965
3348	0.3678809353
3349	0.3678748825
3350	0.3678682934
3351	0.3678627387
3352	0.3678566859
3353	0.3678497137
3354	0.3678415923
3355	0.3678355778
3356	0.36782964
3357	0.3678232808
3358	0.3678158106
3359	0.3678093364
3360	0.3678022876
3361	0.3677959667
3362	0.367788305
3363	0.3677813711
3364	0.3677745905
3365	0.367768078
3366	0.3677601865
3367	0.3677537123
3368	0.3677472381
3369	0.3677409172
3370	0.3677349028
3371	0.3677301908
3372	0.3677235634
3373	0.3677172042
3374	0.3677114579
3375	0.3677052902
3376	0.3676982414
3377	0.3676910394
3378	0.3676843354
3379	0.3676787423
3380	0.3676723831
3381	0.3676647214
3382	0.3676579024
3383	0.3676516581
3384	0.3676445327
3385	0.3676376372
3386	0.3676315078
3387	0.3676253018
3388	0.3676180998
3389	0.3676107445
3390	0.3676045768
3391	0.3675971832
3392	0.3675912837
3393	0.3675852693
3394	0.3675787568
3395	0.3675719379
3396	0.3675656169
3397	0.3675596791
3398	0.3675537796
3399	0.3675478417
3400	0.3675399502
3401	0.3675324034
3402	0.3675268486
3403	0.3675206809
3404	0.3675130958
3405	0.3675053575
3406	0.3674997644
3407	0.3674934052
3408	0.3674876589
3409	0.3674817977
3410	0.3674758215
3411	0.3674694623
3412	0.3674648269
3413	0.3674601533
3414	0.3674541005
3415	0.3674477796
3416	0.3674432592
3417	0.3674387004
3418	0.3674338353
3419	0.3674272845
3420	0.3674195078
3421	0.3674126123
3422	0.3674071724
3423	0.3674005834
3424	0.3673939177
3425	0.3673875967
3426	0.3673834977
3427	0.3673777897
3428	0.367370626
3429	0.3673636538
3430	0.3673579842
3431	0.3673522379
3432	0.3673459553
3433	0.3673401707
3434	0.367335995
3435	0.3673293293
3436	0.3673240427
3437	0.3673184497
3438	0.367313278
3439	0.3673080297
3440	0.3673022834
3441	0.3672971884
3442	0.3672908291
3443	0.3672832057
3444	0.3672784938
3445	0.3672730156
3446	0.3672668096
3447	0.3672609867
3448	0.3672555852
3449	0.3672500688
3450	0.3672444757
3451	0.3672382314
3452	0.3672329065
3453	0.367227007
3454	0.3672204945
3455	0.3672165487
3456	0.3672106109
3457	0.3672061671
3458	0.3671997695
3459	0.367193372
3460	0.367188162
3461	0.3671815729
3462	0.3671757883
3463	0.3671705401
3464	0.3671660579
3465	0.367159737
3466	0.3671526116
3467	0.3671470186
3468	0.3671424598
3469	0.3671357558
3470	0.3671304692
3471	0.3671238418
3472	0.3671185936
3473	0.3671134219
3474	0.3671072542
3475	0.3671015462
3476	0.3670958765
3477	0.367088368
3478	0.3670825068
3479	0.367075458
3480	0.367069367
3481	0.367061054
3482	0.3670561122
3483	0.3670505957
3484	0.3670445813
3485	0.3670384519
3486	0.3670339315
3487	0.3670276489
3488	0.3670203702
3489	0.3670148921
3490	0.3670096821
3491	0.3670037826
3492	0.3669997985
3493	0.3669939373
3494	0.3669880377
3495	0.3669822531
3496	0.3669771581
3497	0.3669719098
3498	0.3669654357
3499	0.3669602257
3500	0.3669548242
3501	0.366949346
3502	0.366945247
3503	0.3669401137
3504	0.3669342141
3505	0.3669280847
3506	0.3669224917
3507	0.3669169752
3508	0.3669128379
3509	0.366907513
3510	0.3669022647
3511	0.3668971314
3512	0.3668918448
3513	0.3668861368
3514	0.3668803905
3515	0.3668747974
3516	0.3668694725
3517	0.3668652586
3518	0.3668595506
3519	0.366854264
3520	0.3668490157
3521	0.3668436525
3522	0.3668376381
3523	0.3668314704
3524	0.3668262604
3525	0.3668206674
3526	0.3668149977
3527	0.3668100176
3528	0.3668040031
3529	0.3667983334
3530	0.3667931234
3531	0.3667874538
3532	0.3667817075
3533	0.366776306
3534	0.3667712109
3535	0.3667670353
3536	0.3667611741
3537	0.3667554661
3538	0.366750984
3539	0.3667447013
3540	0.3667399511
3541	0.3667348177
3542	0.3667296461
3543	0.3667237082
3544	0.3667182301
3545	0.3667128669
3546	0.366706431
3547	0.3667011444
3548	0.3666960494
3549	0.3666913757
3550	0.3666859742
3551	0.366681607
3552	0.366676512
3553	0.3666711105
3554	0.3666663985
3555	0.366661495
3556	0.3666569746
3557	0.3666511517
3558	0.3666446775
3559	0.3666391228
3560	0.3666336063
3561	0.3666290476
3562	0.3666236078
3563	0.3666194704
3564	0.366614452
3565	0.3666092037
3566	0.3666028445
3567	0.3665974813
3568	0.3665925012
3569	0.3665884788
3570	0.3665831922
3571	0.3665793613
3572	0.3665749558
3573	0.3665707036
3574	0.3665659916
3575	0.3665613946
3576	0.3665560313
3577	0.3665502084
3578	0.3665447303
3579	0.3665396736
3580	0.3665350382
3581	0.366529177
3582	0.3665243501
3583	0.3665187571
3584	0.3665129341
3585	0.3665086819
3586	0.366503357
3587	0.3664988366
3588	0.3664939331
3589	0.3664872674
3590	0.3664828236
3591	0.3664772305
3592	0.3664721738
3593	0.3664673852
3594	0.366460911
3595	0.366455203
3596	0.3664484607
3597	0.3664445149
3598	0.3664397264
3599	0.3664341716
3600	0.3664280805
3601	0.3664232536
3602	0.3664170476
3603	0.3664128337
3604	0.3664081984
3605	0.3664036013
3606	0.3663980849
3607	0.3663913426
3608	0.3663862475
3609	0.3663809226
3610	0.3663753679
3611	0.3663718818
3612	0.366367438
3613	0.3663617683
3614	0.3663563285
3615	0.3663515016
3616	0.3663456404
3617	0.3663385916
3618	0.3663335731
3619	0.3663279035
3620	0.3663238428
3621	0.3663190925
3622	0.3663144571
3623	0.3663098218
3624	0.3663036924
3625	0.3662992869
3626	0.3662941153
3627	0.3662901312
3628	0.3662858023
3629	0.3662807072
3630	0.3662744629
3631	0.3662705171
3632	0.3662663032
3633	0.3662612081
3634	0.3662553469
3635	0.3662509797
3636	0.3662457698
3637	0.3662396021
3638	0.3662342389
3639	0.3662288374
3640	0.3662236657
3641	0.3662185706
3642	0.3662132074
3643	0.3662090701
3644	0.3662036686
3645	0.3661991099
3646	0.3661948193
3647	0.3661890347
3648	0.3661849357
3649	0.3661799939
3650	0.366175052
3651	0.366170953
3652	0.3661669689
3653	0.3661623336
3654	0.3661572002
3655	0.3661512241
3656	0.3661470484
3657	0.3661406126
3658	0.3661360539
3659	0.3661305757
3660	0.3661255956
3661	0.3661198876
3662	0.3661155587
3663	0.3661098508
3664	0.3661036448
3665	0.3660988179
3666	0.3660938378
3667	0.3660884745
3668	0.3660843372
3669	0.3660797402
3670	0.3660743004
3671	0.3660688988
3672	0.3660646849
3673	0.3660594749
3674	0.3660550311
3675	0.3660518515
3676	0.3660481356
3677	0.3660431937
3678	0.3660393629
3679	0.3660354937
3680	0.3660303987
3681	0.3660252653
3682	0.3660198638
3683	0.3660153434
3684	0.366011819
3685	0.3660062259
3686	0.3660016289
3687	0.3659971085
3688	0.3659936224
3689	0.365988987
3690	0.3659841601
3691	0.3659793333
3692	0.3659748128
3693	0.3659710586
3694	0.3659655038
3695	0.3659616347
3696	0.3659571143
3697	0.3659520958
3698	0.3659473456
3699	0.3659426336
3700	0.365938343
3701	0.3659338226
3702	0.3659279231
3703	0.3659217554
3704	0.3659169668
3705	0.3659130593
3706	0.365907926
3707	0.3659028692
3708	0.3658972379
3709	0.3658929473
3710	0.3658891931
3711	0.3658861284
3712	0.3658808035
3713	0.365874789
3714	0.3658700771
3715	0.3658643691
3716	0.3658591208
3717	0.3658546004
3718	0.3658504247
3719	0.3658449849
3720	0.3658393918
3721	0.3658354844
3722	0.3658315003
3723	0.3658260987
3724	0.365822153
3725	0.3658168281
3726	0.365813227
3727	0.3658073275
3728	0.3658015812
3729	0.3657982101
3730	0.3657943792
3731	0.3657903185
3732	0.365786909
3733	0.3657826185
3734	0.3657778682
3735	0.3657742672
3736	0.3657689806
3737	0.365765188
3738	0.3657608592
3739	0.36575699
3740	0.3657526228
3741	0.3657463402
3742	0.3657418581
3743	0.3657369546
3744	0.3657336217
3745	0.3657276456
3746	0.3657233933
3747	0.3657175321
3748	0.3657144291
3749	0.3657113644
3750	0.3657067291
3751	0.3657025534
3752	0.3656971136
3753	0.3656929763
3754	0.3656891837
3755	0.365685621
3756	0.3656810623
3757	0.3656767334
3758	0.3656722896
3759	0.3656669264
3760	0.3656633254
3761	0.3656597244
3762	0.3656547443
3763	0.3656506835
3764	0.3656456651
3765	0.3656393059
3766	0.3656349004
3767	0.3656298436
3768	0.365624174
3769	0.3656208028
3770	0.3656161292
3771	0.3656119535
3772	0.3656065903
3773	0.3656012654
3774	0.3655974345
3775	0.365592646
3776	0.3655891599
3777	0.3655840265
3778	0.365580234
3779	0.3655759434
3780	0.3655703887
3781	0.3655664429
3782	0.3655618458
3783	0.365557517
3784	0.3655538776
3785	0.365548208
3786	0.3655425766
3787	0.3655381711
3788	0.3655329994
3789	0.3655281725
3790	0.3655244183
3791	0.3655211238
3792	0.3655159521
3793	0.3655105889
3794	0.365505264
3795	0.365500054
3796	0.3654950356
3797	0.3654903619
3798	0.3654851137
3799	0.365481436
3800	0.365476226
3801	0.3654717822
3802	0.3654658827
3803	0.3654615155
3804	0.3654576464
3805	0.3654524747
3806	0.365447916
3807	0.3654440851
3808	0.3654394498
3809	0.3654337418
3810	0.3654297194
3811	0.3654253905
3812	0.3654219044
3813	0.3654166178
3814	0.3654129785
3815	0.3654097989
3816	0.3654055466
3817	0.3654017924
3818	0.3653975018
3819	0.3653937476
3820	0.3653902615
3821	0.3653849366
3822	0.3653799182
3823	0.3653740186
3824	0.3653699962
3825	0.3653640967
3826	0.365359423
3827	0.3653558603
3828	0.3653526041
3829	0.3653478155
3830	0.3653425289
3831	0.3653386598
3832	0.3653339861
3833	0.3653292358
3834	0.3653247154
3835	0.3653203099
3836	0.3653167472
3837	0.365311997
3838	0.3653087407
3839	0.3653039905
3840	0.3652992785
3841	0.3652937237
3842	0.3652877859
3843	0.365282461
3844	0.3652772127
3845	0.3652714664
3846	0.3652684017
3847	0.3652648773
3848	0.3652593992
3849	0.3652559131
3850	0.3652515843
3851	0.3652484429
3852	0.3652448036
3853	0.365239632
3854	0.3652354563
3855	0.3652317021
3856	0.3652271433
3857	0.3652222015
3858	0.3652176811
3859	0.3652129692
3860	0.3652077209
3861	0.3652026258
3862	0.365199293
3863	0.3651948492
3864	0.3651918994
3865	0.3651886815
3866	0.3651840461
3867	0.3651782615
3868	0.365174469
3869	0.3651709446
3870	0.3651663859
3871	0.3651609843
3872	0.3651564639
3873	0.3651530928
3874	0.3651479211
3875	0.3651427111
3876	0.3651394549
3877	0.3651358156
3878	0.3651314101
3879	0.3651263917
3880	0.365123212
3881	0.365120109
3882	0.3651151672
3883	0.3651118727
3884	0.3651067393
3885	0.3651023338
3886	0.3650989627
3887	0.3650946338
3888	0.3650899218
3889	0.3650853631
3890	0.3650809959
3891	0.3650777014
3892	0.3650727979
3893	0.3650677795
3894	0.3650627993
3895	0.3650577043
3896	0.3650521878
3897	0.3650474376
3898	0.365044258
3899	0.3650408102
3900	0.3650375923
3901	0.36503334
3902	0.3650295858
3903	0.3650260231
3904	0.3650226136
3905	0.3650184379
3906	0.3650154882
3907	0.3650107762
3908	0.3650062941
3909	0.3650036891
3910	0.3649988239
3911	0.3649959891
3912	0.3649914687
3913	0.3649859905
3914	0.364981585
3915	0.3649777542
3916	0.364974881
3917	0.3649700925
3918	0.3649656103
3919	0.3649606685
3920	0.3649556118
3921	0.3649507466
3922	0.3649463028
3923	0.3649430083
3924	0.3649384495
3925	0.3649344271
3926	0.364929447
3927	0.3649249649
3928	0.3649201763
3929	0.3649146216
3930	0.3649115186
3931	0.3649070365
3932	0.3649039718
3933	0.3649004474
3934	0.3648950075
3935	0.3648918279
3936	0.3648882652
3937	0.3648853155
3938	0.3648819443
3939	0.3648789562
3940	0.3648758149
3941	0.3648729035
3942	0.3648695706
3943	0.3648656248
3944	0.3648610661
3945	0.3648558561
3946	0.364852485
3947	0.364848271
3948	0.3648440954
3949	0.3648392302
3950	0.3648351695
3951	0.3648305724
3952	0.3648257455
3953	0.3648226042
3954	0.3648185818
3955	0.3648137166
3956	0.3648105753
3957	0.3648078171
3958	0.3648034116
3959	0.3648004235
3960	0.3647976653
3961	0.3647946389
3962	0.3647901568
3963	0.3647850618
3964	0.3647814225
3965	0.3647767105
3966	0.3647740289
3967	0.3647688572
3968	0.3647660607
3969	0.3647612338
3970	0.3647562537
3971	0.3647521547
3972	0.3647470596
3973	0.3647432671
3974	0.3647377889
3975	0.3647336133
3976	0.3647309317
3977	0.3647264113
3978	0.3647218142
3979	0.3647189028
3980	0.3647156465
3981	0.3647118157
3982	0.364707257
3983	0.3647039241
3984	0.3647002848
3985	0.3646952664
3986	0.3646914738
3987	0.3646866469
3988	0.3646826245
3989	0.3646793683
3990	0.3646741583
3991	0.3646708255
3992	0.3646673394
3993	0.3646626274
3994	0.3646579154
3995	0.3646541612
3996	0.3646506368
3997	0.3646476104
3998	0.3646424771
3999	0.3646395656
4000	0.3646358114
4001	0.3646320571
4002	0.3646288775
4003	0.3646239357
4004	0.364619377
4005	0.3646140904
4006	0.3646101446
4007	0.3646066968
4008	0.3646032873
4009	0.3645994565
4010	0.3645951276
4011	0.3645905689
4012	0.3645866231
4013	0.3645817196
4014	0.364576433
4015	0.3645719892
4016	0.3645692693
4017	0.3645658215
4018	0.3645617608
4019	0.3645579299
4020	0.364553218
4021	0.364549004
4022	0.3645460542
4023	0.3645416488
4024	0.3645370134
4025	0.3645331826
4026	0.3645301179
4027	0.3645273213
4028	0.364524678
4029	0.3645204258
4030	0.3645151775
4031	0.3645106954
4032	0.3645057919
4033	0.3645005819
4034	0.3644977471
4035	0.3644954486
4036	0.3644915794
4037	0.3644885913
4038	0.3644850669
4039	0.3644806614
4040	0.3644767923
4041	0.3644742639
4042	0.3644700116
4043	0.3644652614
4044	0.3644608559
4045	0.364455416
4046	0.3644525429
4047	0.3644474095
4048	0.364442621
4049	0.3644378707
4050	0.3644335035
4051	0.3644292896
4052	0.3644266079
4053	0.3644228154
4054	0.3644180651
4055	0.3644150004
4056	0.3644104034
4057	0.3644068024
4058	0.3644018223
4059	0.3643975317
4060	0.3643947735
4061	0.3643916322
4062	0.3643878013
4063	0.3643830893
4064	0.3643793734
4065	0.3643766152
4066	0.3643736654
4067	0.3643697963
4068	0.3643649311
4069	0.3643625176
4070	0.3643571544
4071	0.3643533619
4072	0.3643496459
4073	0.364345317
4074	0.3643427121
4075	0.3643377702
4076	0.3643341692
4077	0.3643302234
4078	0.3643262777
4079	0.3643215274
4080	0.3643167005
4081	0.3643140189
4082	0.3643095368
4083	0.3643044417
4084	0.3643002278
4085	0.3642956691
4086	0.3642926427
4087	0.3642872412
4088	0.3642822993
4089	0.3642770894
4090	0.3642727605
4091	0.3642685465
4092	0.3642641411
4093	0.3642613445
4094	0.3642563644
4095	0.3642522271
4096	0.3642496221
4097	0.3642446037
4098	0.3642418837
4099	0.3642367121
4100	0.3642320001
4101	0.3642278628
4102	0.3642251429
4103	0.3642199712
4104	0.3642169065
4105	0.3642129607
4106	0.3642082105
4107	0.3642041497
4108	0.3641997443
4109	0.3641966796
4110	0.3641914696
4111	0.3641887497
4112	0.3641848039
4113	0.3641808964
4114	0.3641761078
4115	0.364172277
4116	0.3641675267
4117	0.3641651516
4118	0.3641617421
4119	0.3641576048
4120	0.3641531227
4121	0.3641492535
4122	0.3641446181
4123	0.3641404425
4124	0.3641376843
4125	0.3641349644
4126	0.36413144
4127	0.36412623
4128	0.3641212499
4129	0.3641184533
4130	0.3641156568
4131	0.3641112513
4132	0.3641075737
4133	0.3641024786
4134	0.3640981115
4135	0.3640938209
4136	0.3640900283
4137	0.3640849716
4138	0.3640810641
4139	0.3640785741
4140	0.3640740153
4141	0.3640700695
4142	0.3640659705
4143	0.3640618332
4144	0.3640568531
4145	0.3640521411
4146	0.3640472376
4147	0.3640421809
4148	0.3640378903
4149	0.3640340977
4150	0.3640318375
4151	0.3640272788
4152	0.3640234863
4153	0.3640186977
4154	0.3640143305
4155	0.3640108827
4156	0.3640076265
4157	0.3640032593
4158	0.3639987389
4159	0.363995904
4160	0.3639921881
4161	0.3639878209
4162	0.3639852159
4163	0.3639804274
4164	0.3639759069
4165	0.3639722676
4166	0.3639671726
4167	0.3639624606
4168	0.363957672
4169	0.3639534964
4170	0.363948861
4171	0.3639455665
4172	0.3639410078
4173	0.3639362575
4174	0.3639315455
4175	0.3639272167
4176	0.3639221216
4177	0.3639190186
4178	0.363914345
4179	0.3639099012
4180	0.3639066832
4181	0.363902929
4182	0.363900822
4183	0.3638977573
4184	0.3638937732
4185	0.3638893677
4186	0.3638859966
4187	0.3638835065
4188	0.3638793309
4189	0.3638748488
4190	0.363869907
4191	0.3638652333
4192	0.3638616323
4193	0.3638570736
4194	0.3638526681
4195	0.3638494885
4196	0.363845581
4197	0.3638433208
4198	0.3638386088
4199	0.3638341267
4200	0.3638308705
4201	0.3638261585
4202	0.3638227874
4203	0.3638193013
4204	0.3638150873
4205	0.3638116395
4206	0.3638071574
4207	0.3638034798
4208	0.3638001086
4209	0.3637960479
4210	0.3637919106
4211	0.3637883096
4212	0.3637850917
4213	0.363781529
4214	0.3637791538
4215	0.3637765488
4216	0.3637724115
4217	0.3637675463
4218	0.363764405
4219	0.3637597697
4220	0.3637555174
4221	0.3637513035
4222	0.363746898
4223	0.3637421094
4224	0.3637393895
4225	0.3637358268
4226	0.3637331069
4227	0.3637287014
4228	0.3637246023
4229	0.3637213461
4230	0.3637174769
4231	0.3637132247
4232	0.3637083595
4233	0.3637049883
4234	0.3637015789
4235	0.3636985525
4236	0.3636942236
4237	0.3636897798
4238	0.3636856808
4239	0.3636820415
4240	0.3636791683
4241	0.3636756439
4242	0.3636715449
4243	0.3636671777
4244	0.3636637299
4245	0.3636587881
4246	0.3636556085
4247	0.3636519309
4248	0.3636482149
4249	0.3636458015
4250	0.3636421622
4251	0.3636378716
4252	0.3636352283
4253	0.3636318955
4254	0.3636282178
4255	0.3636245019
4256	0.3636204029
4257	0.3636166869
4258	0.3636132008
4259	0.3636095232
4260	0.3636063436
4261	0.363602168
4262	0.3635998694
4263	0.3635967664
4264	0.3635918629
4265	0.3635880704
4266	0.3635841246
4267	0.3635801788
4268	0.3635759266
4269	0.3635729002
4270	0.3635699121
4271	0.3635660429
4272	0.3635612927
4273	0.3635590708
4274	0.3635547036
4275	0.3635511409
4276	0.3635476165
4277	0.3635439388
4278	0.3635402995
4279	0.3635377328
4280	0.3635336338
4281	0.3635294199
4282	0.363525091
4283	0.3635214517
4284	0.3635177741
4285	0.3635134069
4286	0.3635093078
4287	0.3635048257
4288	0.3635003053
4289	0.3634978536
4290	0.3634943675
4291	0.3634911112
4292	0.3634877018
4293	0.3634842157
4294	0.3634805764
4295	0.3634775117
4296	0.3634742938
4297	0.3634708843
4298	0.3634678962
4299	0.3634639887
4300	0.3634607708
4301	0.3634576678
4302	0.363454833
4303	0.363451232
4304	0.3634469414
4305	0.3634432255
4306	0.3634405822
4307	0.3634364831
4308	0.3634331503
4309	0.3634288597
4310	0.3634248756
4311	0.3634222323
4312	0.3634189378
4313	0.3634144557
4314	0.3634105865
4315	0.3634077517
4316	0.3634036527
4317	0.3633997835
4318	0.3633971402
4319	0.3633946884
4320	0.3633908576
4321	0.3633866436
4322	0.3633836555
4323	0.3633803993
4324	0.3633778709
4325	0.3633739252
4326	0.3633712436
4327	0.3633674893
4328	0.3633635435
4329	0.3633608236
4330	0.3633572992
4331	0.3633527788
4332	0.3633489096
4333	0.3633450021
4334	0.3633417842
4335	0.3633375703
4336	0.3633335096
4337	0.3633299852
4338	0.3633260011
4339	0.3633222468
